"uuid","acctStatusType","acctSessionId","userName","nasIdentifier","calledStationId","callingStationId","ruckusSSID","acctDelayTime","timestamp","connectInfo","classs","tunnelPrivateGroupID","acctSessionTime","acctInputPackets","acctOutputPackets","acctInputOctets","acctOutputOctets","acctTerminateCause","acctMultiSessionId","acctLinkCount","acctAuthentic","airespaceWLANId","arubaEssidName","arubaLocationId","arubaUserRole","arubaUserVlan","ruckusStaRSSI","ssid","operatorRadius","uploadTime","authMethod","accountOperator","ErroneousVariables","ignoreData"
"18cb9e0a-92a2-46be-9d61-92b09ab62933","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"2eb3ac41-4583-4bf3-9e30-4907fa9f3ea2","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"fb620c8f-89e5-4b5e-90f8-7b700c147b85","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"3ca29832-1bcf-4d96-b5e1-e19f96f9d462","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"b0513233-661e-40d1-8949-d285a1bfc3e3","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"68c8fea4-9396-40d7-a33e-d8bbe76d2fa8","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"e8adf0e2-f775-436d-832a-c79bce3e97da","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"daa43ce1-0278-444b-84b3-59b0de3371f4","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"575cfdfe-702e-4aef-94a6-7f0ec6981b98","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"47dc7498-4946-4e3a-904a-36973e1327ce","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"e40770f0-bd05-42ec-8855-c810ee5f9e56","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"d3fc0730-689b-4735-ad5e-04e951413085","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"29b9cd53-fca1-4fd4-a74f-dc9150682068","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"0bfbaea7-b86c-42da-8d11-128d2a3f2094","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"7f5e0fe2-47da-46df-a676-dd8c77abec87","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"d7db80df-ecd4-4c95-b246-f8318a348c41","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"1094a27b-a4af-46de-9c72-f82331a3726a","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"e856391c-cbb7-4e9a-a9dd-eb2635e25d27","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"8ba95978-0cf9-46f7-8f32-473a3f3ed99f","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"85422c06-e35d-473a-a2b7-b2339cb7bb65","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"2a5fb967-e329-4035-89cb-e6a1886773de","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"7262f50d-b618-4afd-bfcc-ad25626d62b2","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"b8103899-9c7c-45a8-8a02-fecf721468cb","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"f4ad28ef-1185-43f2-8479-358becb0f053","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"dd58a43e-e4d3-4af8-aa54-87cb83a64dd2","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"0db3a21c-5c54-47b6-acaa-bfe4305d20ec","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"a568c83c-bdff-4b1c-8c18-818313602489","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"94f2b0d4-cdf6-472c-8aa1-f9f8618f636b","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"5a93c838-e81c-41f4-b3ca-40259eb722c6","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"16a6dcb3-46ea-44d3-83c8-f862e38da49c","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"1cd10908-bc36-4ce4-ad84-8d1e275db46c","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"87d934de-dd05-4e83-872e-c8197f4c03d7","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"27875971-82e8-4ea7-b75d-939d2fc7ec32","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"7589733f-7954-4d2b-a3d3-72e9c07d32a6","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"0d1d6a23-c071-40aa-b1ed-75c20245882f","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"a94bcf51-7720-4eb2-a3d5-752c868a14ec","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"cc5a3aa7-0dc5-4e65-b7c3-2bf5e940b955","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"d8a80b2d-c62c-4759-9dce-e29d47c632ae","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"f43ebc66-d742-4495-8b7c-9f1846fe297d","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"c0cb0f85-7883-4f96-b33c-35a8acf63ad7","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"f897c945-6115-4325-af08-8b669dd1fbdf","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"910f43d9-b4f5-4ab7-b51a-1fbe12091be5","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"4788adbd-4eea-4f78-a78e-57b9abfa0239","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"83f37589-cd0d-4b64-951a-490bdb6c0810","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"23c77652-4f8f-40a2-8944-2c08b9bc89ee","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"131fbf97-bf1f-48d7-8285-ffc50754b2c9","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"4dd7f4f8-658d-4335-9b55-e236e2d116bb","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"14310403-660a-455a-85be-0561103c398f","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"b6038aea-c0b1-499f-a6d4-6a1089bedcb0","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"6dcfdc63-641f-48f9-a72a-2ddf848cc010","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"755e80bd-6eb6-439c-a713-042e74beb266","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"7606c7d1-edc1-46fe-a105-a877983941a4","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"604958e6-fd04-4bcb-b7e2-3e562b2bd5e7","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"dac2f704-8234-4a77-87ca-f6ac91d51464","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"3de0e7b4-8deb-4784-90a7-49d6dfb65de2","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"b1da63ba-7e0b-44e4-a9cb-29646a9322fb","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:36","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
